"ID","Type","SKU","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?","Stock","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price","Categories","Tags","Shipping class","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global"
"26","variable","AX-OS-026","Astral Dimension Backprint Oversized Tee Edition 2","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Astral Dimension Backprint Oversized Tee Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","20","0","0","0.35","30","25","3","1","","999","1499","Oversized T-Shirts","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1544441893-675973e31985?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1503342394128-c104d54dba01?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Urban Black, Off White, Sage Green","1","1","GSM","240 GSM","1","1"
"27","variable","AX-OS-027","Nocturnal Rebellion Drop Shoulder Tee Edition 2","1","1","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Nocturnal Rebellion Drop Shoulder Tee Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","33","0","0","0.35","30","25","3","1","","1099","1599","Oversized T-Shirts","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1558769132-cb1aea458c5e?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1508427953056-b00b8d78ebf5?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1576566588028-4147f3842f27?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Washed Charcoal, Sage Green, Mocha Brown","1","1","GSM","240 GSM","1","1"
"28","variable","AX-OS-028","Concrete Jungle Typography Heavy Tee Edition 2","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Concrete Jungle Typography Heavy Tee Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","46","0","0","0.35","30","25","3","1","","1199","1699","Oversized T-Shirts","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1503342217505-b0a15ec3261c?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1583743814966-8936f5b7be1a?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Sand Dune, Mocha Brown, Navy Blue","1","1","GSM","240 GSM","1","1"
"29","variable","AX-OS-029","Kinetic Motion Graphic Oversized Tee Edition 2","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Kinetic Motion Graphic Oversized Tee Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","14","0","0","0.35","30","25","3","1","","1299","1799","Oversized T-Shirts","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1556905055-8f358a7a47b2?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1624378439575-d8705ad7ae80?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1509967419530-da38b4704bc6?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Terracotta, Navy Blue, Slate Grey","1","1","GSM","240 GSM","1","1"
"30","variable","AX-OS-030","Raw Edge Heavyweight Boxy Tee Edition 2","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Raw Edge Heavyweight Boxy Tee Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","27","0","0","0.35","30","25","3","1","","1399","1899","Oversized T-Shirts","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1618354691373-d851c5c3a990?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1562157873-818bc0726f68?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1618354691438-25bc04584c03?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Muted Olive, Slate Grey, Off White","1","1","GSM","240 GSM","1","1"
"31","variable","AX-OS-031","Neo-Industrial Minimal Drop Tee Edition 2","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Neo-Industrial Minimal Drop Tee Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","40","0","0","0.35","30","25","3","1","","999","1499","Oversized T-Shirts","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1527719327859-c6ce80353573?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1578632767115-351597cf2477?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1578632767114-114407b4695b?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Urban Black, Off White, Sage Green","1","1","GSM","240 GSM","1","1"
"32","variable","AX-OS-032","Shadow Core Heavyweight Oversized Tee Edition 2","1","1","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Shadow Core Heavyweight Oversized Tee Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","53","0","0","0.35","30","25","3","1","","1099","1599","Oversized T-Shirts","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1529139574466-a303027c1d8b?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1544441893-675973e31985?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Washed Charcoal, Sage Green, Mocha Brown","1","1","GSM","240 GSM","1","1"
"33","variable","AX-OS-033","Subversive Arts Heavy Cotton Tee Edition 2","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Subversive Arts Heavy Cotton Tee Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","21","0","0","0.35","30","25","3","1","","1199","1699","Oversized T-Shirts","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1503342394128-c104d54dba01?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1558769132-cb1aea458c5e?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Sand Dune, Mocha Brown, Navy Blue","1","1","GSM","240 GSM","1","1"
"34","variable","AX-OS-034","Distortion Vector Graphic Tee Edition 2","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Distortion Vector Graphic Tee Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","34","0","0","0.35","30","25","3","1","","1299","1799","Oversized T-Shirts","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1508427953056-b00b8d78ebf5?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1576566588028-4147f3842f27?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1503342217505-b0a15ec3261c?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Terracotta, Navy Blue, Slate Grey","1","1","GSM","240 GSM","1","1"
"35","variable","AX-OS-035","Metropolis Heavyweight Street Tee Edition 2","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Metropolis Heavyweight Street Tee Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","47","0","0","0.35","30","25","3","1","","1399","1899","Oversized T-Shirts","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1583743814966-8936f5b7be1a?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1556905055-8f358a7a47b2?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Muted Olive, Slate Grey, Off White","1","1","GSM","240 GSM","1","1"
"36","variable","AX-OS-036","Subterranean Echo Oversized Tee Edition 2","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Subterranean Echo Oversized Tee Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","15","0","0","0.35","30","25","3","1","","999","1499","Oversized T-Shirts","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1624378439575-d8705ad7ae80?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1509967419530-da38b4704bc6?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1618354691373-d851c5c3a990?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Urban Black, Off White, Sage Green","1","1","GSM","240 GSM","1","1"
"37","variable","AX-OS-037","Aesthetic Void High-Density Tee Edition 2","1","1","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Aesthetic Void High-Density Tee Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","28","0","0","0.35","30","25","3","1","","1099","1599","Oversized T-Shirts","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1562157873-818bc0726f68?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1618354691438-25bc04584c03?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1527719327859-c6ce80353573?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Washed Charcoal, Sage Green, Mocha Brown","1","1","GSM","240 GSM","1","1"
